Date,Open,High,Low,Close,Volume
14/05/08,842.67,848.94,837.92,848.94,"3,389,991"
15/05/08,853.22,856.00,852.27,855.61,"3,588,502"
16/05/08,860.65,872.65,859.75,870.33,"3,645,591"
20/05/08,871.42,879.69,870.82,873.82,"3,188,086"
21/05/08,870.67,884.19,869.65,884.19,"5,745,824"
22/05/08,882.68,886.57,874.34,874.54,"6,996,396"
23/05/08,878.09,885.35,875.59,875.59,"9,204,960"
26/05/08,867.36,867.36,851.65,856.80,"5,855,287"
27/05/08,859.12,859.76,852.19,855.60,"6,909,465"
28/05/08,853.60,853.60,832.99,832.99,"6,982,169"
29/05/08,837.62,838.47,821.10,830.61,"6,720,902"
30/05/08,832.85,842.37,828.76,833.65,"5,446,529"
02/06/08,825.42,828.78,809.70,810.22,"3,665,487"
03/06/08,809.70,814.42,803.52,806.86,"3,256,146"
04/06/08,803.61,815.94,803.48,808.92,"4,593,761"
05/06/08,808.17,809.82,799.68,809.82,"3,731,354"
06/06/08,816.81,819.20,814.30,817.33,"4,099,452"
09/06/08,811.05,811.05,805.00,805.58,"2,613,024"
10/06/08,804.68,807.39,788.86,791.94,"8,380,617"
11/06/08,793.95,795.54,786.89,791.66,"5,106,907"
12/06/08,785.70,791.68,782.91,790.80,"6,128,376"
13/06/08,791.22,795.67,782.36,782.64,"4,002,303"
16/06/08,788.04,789.18,782.64,787.59,"2,645,061"
17/06/08,786.62,786.62,775.06,777.17,"2,609,618"
18/06/08,769.98,773.10,765.35,765.74,"2,493,894"
19/06/08,760.26,760.26,741.47,742.46,"4,013,829"
20/06/08,737.83,768.90,737.83,768.90,"4,280,199"
23/06/08,758.36,769.02,754.16,768.90,"4,077,450"
24/06/08,770.06,771.30,762.62,763.75,"3,860,449"
25/06/08,764.57,778.85,763.49,778.42,"5,052,700"
26/06/08,780.83,787.48,774.39,774.39,"4,027,359"
27/06/08,768.97,776.89,766.46,775.73,"2,530,618"
30/06/08,779.15,781.97,765.51,768.59,"4,494,145"
02/07/08,767.73,767.73,755.58,760.01,"3,614,794"
03/07/08,752.55,753.66,742.13,742.15,"3,724,088"
04/07/08,744.58,748.34,743.03,743.03,"1,936,847"
07/07/08,744.98,744.98,730.32,730.56,"3,970,577"
08/07/08,726.65,728.61,719.51,722.50,"2,970,385"
09/07/08,729.83,736.24,719.65,721.13,"3,228,416"
10/07/08,717.56,727.47,713.19,721.86,"3,056,636"
11/07/08,725.24,734.02,723.82,730.29,"3,710,657"
14/07/08,730.54,730.54,717.06,717.06,"3,195,699"
15/07/08,711.86,711.86,693.41,693.41,"2,581,434"
16/07/08,692.49,695.92,669.97,669.97,"2,288,118"
18/07/08,681.24,681.24,660.16,664.52,"2,801,540"
21/07/08,670.30,687.30,664.99,687.30,"2,033,220"
22/07/08,685.44,694.90,682.15,682.15,"2,194,293"
23/07/08,691.11,696.77,689.60,694.14,"3,491,694"
24/07/08,690.54,694.83,686.16,691.48,"3,106,944"
25/07/08,682.60,686.50,678.35,685.47,"1,956,502"
28/07/08,689.22,689.24,677.94,685.53,"1,935,401"
29/07/08,679.32,679.32,673.97,676.73,"1,320,205"
30/07/08,679.30,683.35,669.90,669.90,"2,516,175"
31/07/08,674.32,679.65,669.17,676.32,"1,778,153"
01/08/08,672.75,680.99,670.66,678.66,"1,502,387"
04/08/08,678.34,679.12,674.67,674.67,"1,228,830"
05/08/08,672.16,673.73,661.02,667.12,"2,017,280"
06/08/08,672.23,678.80,667.17,676.35,"3,236,688"
07/08/08,678.42,705.35,676.93,705.35,"4,313,313"
08/08/08,694.32,699.71,686.84,690.70,"2,710,669"
11/08/08,708.36,715.33,702.93,702.93,"3,496,020"
13/08/08,695.87,709.13,695.87,701.60,"3,088,263"
14/08/08,705.65,708.74,699.37,705.60,"2,360,350"
15/08/08,705.67,708.98,703.84,707.48,"2,553,413"
18/08/08,708.20,708.63,697.23,697.23,"3,670,207"
19/08/08,692.56,695.16,686.24,691.33,"2,280,496"
20/08/08,690.97,692.71,685.63,690.05,"2,664,032"
21/08/08,691.33,691.51,676.53,676.53,"3,504,845"
22/08/08,679.56,682.66,676.19,681.93,"2,067,557"
25/08/08,681.17,681.17,676.37,678.20,"2,285,308"
26/08/08,665.32,670.16,660.96,668.92,"1,976,333"
27/08/08,668.77,676.79,667.53,675.99,"1,799,611"
28/08/08,678.64,683.93,678.64,682.83,"2,164,474"
29/08/08,686.13,687.05,673.85,684.44,"2,272,230"
01/09/08,678.54,678.99,673.97,675.22,"1,281,578"
02/09/08,661.67,666.98,655.62,659.51,"1,845,320"
03/09/08,655.97,658.74,648.95,649.93,"1,519,904"
04/09/08,645.92,656.11,642.28,654.85,"2,065,498"
05/09/08,645.50,648.18,642.50,645.80,"1,336,021"
08/09/08,654.94,665.66,653.00,665.66,"2,470,275"
09/09/08,659.62,664.50,657.39,663.61,"2,048,902"
10/09/08,659.32,660.39,654.09,655.54,"1,478,207"
11/09/08,654.31,658.78,646.80,646.80,"1,609,859"
12/09/08,648.62,654.34,647.19,654.34,"1,593,454"
15/09/08,652.07,652.07,640.03,642.39,"1,842,867"
16/09/08,623.79,624.56,614.72,624.56,"2,205,247"
17/09/08,626.81,627.26,601.95,605.14,"2,268,379"
18/09/08,590.30,602.75,569.94,600.38,"3,276,972"
19/09/08,614.38,628.64,610.28,624.83,"3,132,484"
22/09/08,626.49,629.07,614.25,614.49,"1,833,461"
23/09/08,611.94,611.94,606.32,608.25,"1,676,476"
24/09/08,612.16,620.43,612.16,620.43,"2,819,985"
25/09/08,618.09,621.35,612.30,621.14,"1,942,102"
26/09/08,616.61,619.13,613.38,618.97,"1,552,608"
29/09/08,618.07,619.33,598.59,601.29,"1,796,374"
30/09/08,568.18,599.16,568.18,596.54,"2,727,139"
01/10/08,600.52,602.78,593.81,594.45,"2,326,481"
02/10/08,596.94,601.46,595.24,597.69,"2,896,382"
03/10/08,591.22,593.73,587.40,590.05,"2,397,999"
06/10/08,579.42,579.42,551.80,551.80,"2,993,968"
07/10/08,539.62,546.35,527.70,528.71,"4,897,187"
08/10/08,517.29,517.29,483.91,492.34,"4,007,194"
09/10/08,500.51,508.52,473.94,499.99,"4,218,925"
10/10/08,458.96,468.13,449.53,451.96,"3,523,911"
13/10/08,455.77,483.45,451.04,476.33,"8,369,982"
14/10/08,501.89,508.96,498.29,500.77,"10,503,449"
15/10/08,495.19,502.59,481.50,481.50,"11,016,689"
16/10/08,469.89,477.73,456.96,477.73,"7,399,115"
17/10/08,477.81,488.52,470.97,471.31,"5,192,355"
20/10/08,476.58,480.73,470.23,476.95,"3,387,477"
21/10/08,481.63,486.00,477.28,478.79,"3,989,532"
22/10/08,475.00,476.47,463.09,465.24,"3,151,781"
24/10/08,435.65,436.23,426.52,432.87,"3,816,706"
27/10/08,424.83,424.88,387.43,387.43,"4,641,657"
28/10/08,394.46,407.80,383.63,398.04,"5,781,922"
29/10/08,408.25,412.46,384.15,384.15,"5,419,860"
30/10/08,395.72,409.67,395.61,408.31,"3,899,394"
31/10/08,403.47,421.70,402.64,416.53,"5,267,737"
03/11/08,431.98,449.19,431.98,449.19,"6,897,317"
04/11/08,444.53,461.00,443.62,457.62,"6,196,467"
05/11/08,478.27,478.68,453.94,457.36,"8,537,477"
06/11/08,443.31,462.93,442.67,462.93,"4,280,692"
07/11/08,459.98,466.60,453.50,463.81,"5,042,645"
10/11/08,469.48,470.97,456.44,456.44,"3,694,304"
11/11/08,452.84,460.23,442.31,442.31,"2,587,979"
12/11/08,441.22,443.28,432.88,435.70,"3,382,017"
13/11/08,424.71,433.47,420.49,433.47,"3,099,977"
14/11/08,438.87,440.93,429.97,429.97,"3,154,268"
17/11/08,428.48,436.09,428.48,434.21,"2,552,514"
18/11/08,431.36,432.02,419.97,419.97,"2,199,842"
19/11/08,421.35,421.35,408.51,408.51,"2,618,214"
20/11/08,399.62,399.98,390.17,393.85,"2,911,190"
21/11/08,389.11,397.67,384.37,397.51,"3,126,432"
24/11/08,393.51,396.82,384.92,386.12,"1,547,869"
25/11/08,393.63,396.95,389.37,391.85,"1,808,442"
26/11/08,384.07,395.22,380.05,395.22,"1,882,487"
27/11/08,389.09,398.96,388.56,389.81,"2,333,976"
28/11/08,393.02,403.26,391.40,401.84,"2,681,482"
01/12/08,403.95,410.62,390.92,390.92,"2,625,871"
02/12/08,385.23,394.19,382.85,387.32,"2,353,503"
03/12/08,402.67,402.67,392.70,392.92,"2,740,425"
04/12/08,394.74,397.50,387.95,392.87,"1,323,234"
08/12/08,398.67,410.58,397.96,410.58,"3,711,126"
09/12/08,410.10,425.57,409.76,423.79,"4,199,669"
11/12/08,428.22,432.68,423.07,424.61,"3,415,025"
12/12/08,423.30,426.07,413.57,424.79,"3,514,861"
15/12/08,431.28,438.12,424.30,437.06,"4,736,570"
16/12/08,435.86,449.79,434.43,445.31,"5,086,447"
17/12/08,452.38,456.24,445.35,445.94,"4,547,004"
18/12/08,448.25,455.38,446.02,451.72,"2,953,405"
19/12/08,448.30,454.90,447.01,447.01,"3,295,070"
22/12/08,448.12,448.12,433.77,434.08,"2,344,332"
23/12/08,431.35,440.48,429.20,440.40,"2,069,500"
24/12/08,439.01,443.76,438.16,439.17,"3,052,489"
25/12/08,441.85,444.64,439.64,444.64,"2,221,777"
26/12/08,445.74,448.29,444.37,446.62,"2,169,680"
29/12/08,444.92,446.70,440.21,446.70,"1,329,690"
30/12/08,448.41,452.49,446.86,449.96,"1,781,932"
05/01/09,460.39,478.69,459.57,478.69,"3,307,172"
06/01/09,483.00,488.12,470.82,473.15,"3,447,951"
07/01/09,478.80,479.30,462.96,462.96,"4,257,887"
08/01/09,457.11,465.49,455.44,465.03,"2,921,643"
09/01/09,463.75,467.32,458.90,459.06,"3,576,991"
12/01/09,459.52,460.82,451.10,452.80,"2,953,600"
13/01/09,448.30,451.18,433.81,433.81,"3,377,216"
14/01/09,440.30,442.65,431.20,439.51,"3,020,478"
15/01/09,430.32,430.70,424.16,426.26,"2,835,515"
16/01/09,429.14,435.20,426.93,435.20,"2,033,539"
19/01/09,438.43,439.23,430.73,435.71,"2,113,892"
20/01/09,430.57,433.19,429.29,433.19,"2,277,557"
21/01/09,429.84,433.76,429.29,431.23,"1,807,760"
22/01/09,435.02,441.60,434.57,438.27,"3,331,086"
23/01/09,436.71,437.69,433.25,433.52,"2,051,138"
26/01/09,435.50,437.77,434.70,436.73,"905,657"
27/01/09,439.69,444.79,438.96,444.79,"1,544,921"
28/01/09,443.51,449.22,442.10,448.35,"2,460,654"
29/01/09,452.21,452.31,435.00,435.00,"2,914,403"
30/01/09,434.37,439.38,432.53,437.69,"1,845,362"
02/02/09,437.38,437.88,427.85,427.85,"1,413,806"
03/02/09,428.92,431.80,427.81,430.69,"2,013,178"
04/02/09,433.91,435.78,432.37,433.04,"2,154,168"
05/02/09,433.93,438.02,433.44,433.44,"1,695,148"
06/02/09,437.43,445.51,437.43,444.39,"2,801,713"
10/02/09,446.46,447.71,441.56,443.17,"2,417,984"
11/02/09,438.71,445.53,438.36,444.10,"1,889,047"
12/02/09,442.70,444.03,440.06,440.63,"1,600,309"
13/02/09,442.72,446.74,442.49,445.77,"1,365,326"
16/02/09,446.67,447.34,442.71,446.64,"3,228,896"
17/02/09,443.67,444.22,436.68,438.22,"2,498,515"
18/02/09,435.66,440.30,435.52,439.60,"3,143,963"
19/02/09,440.02,444.51,439.82,441.62,"2,682,476"
20/02/09,440.15,441.93,434.46,434.67,"2,646,370"
23/02/09,433.82,437.21,432.14,434.99,"2,504,113"
24/02/09,430.29,431.32,427.35,431.32,"2,450,253"
25/02/09,434.56,435.55,432.86,434.24,"1,816,635"
26/02/09,435.17,437.01,430.67,431.94,"1,718,635"
27/02/09,433.06,433.80,430.55,431.52,"2,209,043"
02/03/09,428.86,428.95,415.32,416.52,"1,997,533"
03/03/09,410.26,414.54,408.78,413.09,"1,600,339"
04/03/09,412.39,419.08,412.14,417.86,"1,760,130"
05/03/09,418.97,423.40,416.96,417.11,"2,110,707"
06/03/09,415.42,419.51,413.66,419.51,"1,537,555"
09/03/09,418.40,419.84,409.91,411.27,"1,649,863"
10/03/09,413.30,417.51,412.29,417.41,"3,417,976"
11/03/09,421.56,422.08,414.41,414.41,"1,806,958"
12/03/09,413.91,415.11,412.24,415.04,"1,236,035"
13/03/09,420.36,425.64,420.26,424.79,"2,474,931"
16/03/09,424.75,424.98,420.62,424.61,"1,481,393"
17/03/09,423.87,428.71,422.32,422.32,"1,979,867"
18/03/09,425.86,426.36,423.90,426.20,"1,713,908"
19/03/09,426.70,431.78,426.36,427.72,"2,088,158"
20/03/09,430.46,431.92,426.94,429.64,"1,537,469"
23/03/09,432.15,440.09,432.15,438.17,"2,322,638"
24/03/09,442.15,443.01,436.70,438.16,"2,399,235"
25/03/09,437.74,439.61,433.88,436.92,"1,851,736"
26/03/09,438.31,443.44,437.67,439.40,"2,082,206"
27/03/09,441.31,441.92,438.70,440.81,"1,280,117"
30/03/09,435.71,436.07,426.44,429.60,"1,966,775"
31/03/09,430.59,433.13,429.61,431.50,"1,775,292"
01/04/09,433.50,433.55,429.22,430.09,"2,187,948"
02/04/09,433.04,442.96,432.85,442.96,"2,800,129"
03/04/09,443.80,446.35,441.16,446.04,"2,659,259"
07/04/09,444.71,449.68,441.50,442.56,"2,196,729"
08/04/09,438.05,443.57,438.05,443.57,"1,472,068"
09/04/09,445.09,451.03,442.98,444.07,"2,638,168"
10/04/09,447.11,454.26,443.64,453.88,"1,795,552"
16/04/09,449.34,457.70,446.96,452.97,"2,544,866"
17/04/09,455.22,459.79,450.07,456.80,"2,992,581"
20/04/09,456.55,471.16,456.00,466.28,"4,950,943"
21/04/09,459.33,467.05,459.33,466.38,"3,758,429"
22/04/09,469.52,470.46,459.31,460.62,"3,508,586"
23/04/09,461.38,466.06,460.63,466.06,"3,535,062"
24/04/09,470.17,476.32,469.28,474.07,"5,184,788"
27/04/09,473.86,477.17,472.10,474.99,"3,598,573"
28/04/09,477.58,480.35,468.96,472.72,"4,000,641"
29/04/09,475.97,483.50,473.42,483.50,"3,321,874"
30/04/09,490.23,494.07,487.42,491.69,"4,380,008"
04/05/09,498.46,506.26,497.81,506.26,"4,730,830"
06/05/09,508.42,523.14,504.47,523.15,"6,841,916"
07/05/09,534.35,535.76,523.28,527.72,"8,885,524"
11/05/09,530.63,540.22,526.75,535.18,"6,825,430"
12/05/09,532.89,544.54,530.63,544.54,"8,009,163"
13/05/09,543.80,554.36,542.87,552.71,"8,677,600"
14/05/09,544.02,546.90,526.55,526.55,"6,710,934"
15/05/09,536.22,536.54,522.44,533.92,"5,041,641"
18/05/09,524.25,540.22,523.15,540.22,"3,556,884"
19/05/09,550.78,562.32,550.69,556.47,"5,739,765"
20/05/09,561.28,565.31,556.64,561.41,"5,102,717"
21/05/09,559.46,563.03,545.78,548.77,"5,136,306"
22/05/09,550.34,554.68,543.27,554.02,"4,838,554"
25/05/09,550.53,558.36,547.60,550.51,"5,417,164"
26/05/09,553.17,554.69,542.69,542.69,"3,940,634"
27/05/09,553.54,556.43,548.94,555.41,"4,987,365"
28/05/09,553.04,557.94,552.14,555.43,"3,402,247"
29/05/09,562.03,569.55,560.41,560.41,"4,466,127"
01/06/09,568.90,579.98,567.15,579.98,"4,982,507"
02/06/09,580.72,585.28,572.24,574.30,"6,598,820"
03/06/09,582.27,588.15,578.44,582.25,"5,960,949"
04/06/09,582.76,593.60,578.49,593.60,"5,874,950"
05/06/09,596.54,605.34,595.47,604.57,"5,780,399"
08/06/09,603.38,609.88,595.39,600.03,"5,866,008"
09/06/09,601.62,608.00,598.62,607.73,"3,945,567"
10/06/09,613.44,624.55,611.31,624.55,"5,729,493"
11/06/09,624.10,633.25,624.01,627.07,"6,576,295"
12/06/09,635.50,638.05,623.98,628.55,"3,820,146"
15/06/09,626.50,631.01,606.15,611.92,"3,376,689"
16/06/09,602.14,602.17,593.39,596.54,"3,516,333"
17/06/09,588.89,599.61,585.29,586.14,"3,274,336"
18/06/09,587.18,588.89,566.50,570.43,"3,061,030"
19/06/09,573.56,588.98,573.56,588.98,"2,880,857"
22/06/09,591.32,592.44,581.31,582.29,"2,412,233"
23/06/09,564.67,569.85,561.05,569.85,"2,718,621"
24/06/09,569.43,582.94,568.79,581.43,"2,466,992"
25/06/09,583.72,595.35,583.60,590.60,"3,077,768"
26/06/09,598.26,602.57,594.46,595.80,"3,165,755"
29/06/09,594.39,603.26,594.34,601.60,"3,776,968"
30/06/09,610.21,610.94,595.98,597.48,"2,911,221"
02/07/09,600.75,602.45,582.58,586.42,"2,538,005"
03/07/09,579.22,586.03,579.22,583.48,"1,541,816"
08/07/09,570.40,576.06,567.45,575.87,"1,676,517"
09/07/09,575.31,581.99,573.10,581.99,"2,667,630"
10/07/09,579.52,579.56,566.03,566.03,"2,562,911"
13/07/09,560.77,564.63,556.11,562.55,"2,944,050"
14/07/09,570.00,579.22,569.29,577.75,"2,303,331"
15/07/09,581.68,588.56,579.71,587.86,"2,935,250"
16/07/09,597.15,597.92,582.74,582.74,"4,006,064"
17/07/09,587.91,597.54,584.55,596.11,"3,437,887"
20/07/09,603.78,613.67,602.60,613.67,"3,533,393"
21/07/09,611.06,618.22,609.83,609.83,"3,283,390"
22/07/09,613.68,618.96,597.64,598.22,"4,041,810"
23/07/09,606.48,612.19,605.03,612.19,"2,257,955"
24/07/09,616.93,618.36,610.27,614.24,"2,731,982"
27/07/09,621.03,625.12,615.52,617.83,"2,740,685"
28/07/09,615.64,624.30,615.56,621.96,"3,013,278"
29/07/09,619.70,620.83,610.78,614.88,"2,886,013"
30/07/09,614.14,621.95,608.86,621.95,"2,453,117"
31/07/09,628.25,629.41,621.70,624.00,"2,746,930"
03/08/09,627.21,641.43,626.97,641.43,"4,316,975"
04/08/09,645.81,649.48,641.23,641.23,"4,301,644"
05/08/09,645.89,649.21,631.97,640.16,"2,954,656"
06/08/09,638.01,649.87,637.72,649.21,"2,904,886"
07/08/09,646.97,649.08,641.19,644.20,"2,554,240"
10/08/09,650.04,650.88,643.46,643.46,"3,381,325"
11/08/09,640.96,645.21,637.30,643.02,"7,336,786"
13/08/09,647.07,655.68,643.59,655.68,"4,147,313"
14/08/09,654.26,656.94,650.91,654.25,"6,709,819"
17/08/09,641.71,645.96,629.63,632.05,"6,434,874"
18/08/09,632.59,640.25,625.83,640.25,"4,417,263"
19/08/09,641.22,641.58,629.55,631.28,"4,663,021"
20/08/09,638.35,645.10,637.49,640.98,"4,937,614"
21/08/09,642.46,645.56,636.41,644.63,"3,934,951"
24/08/09,653.93,657.98,653.20,653.20,"3,111,761"
25/08/09,648.55,657.05,648.10,655.46,"3,903,631"
26/08/09,655.48,661.04,654.89,658.28,"5,993,045"
27/08/09,658.64,659.29,652.24,652.40,"5,748,317"
28/08/09,653.34,656.98,650.15,656.98,"3,307,939"
31/08/09,653.41,655.82,650.84,653.25,"2,791,088"
01/09/09,654.46,659.62,654.04,654.12,"4,052,907"
02/09/09,648.37,654.12,647.68,654.12,"3,492,873"
03/09/09,656.99,665.65,656.99,665.54,"5,978,850"
04/09/09,667.52,673.50,664.83,668.41,"6,658,673"
07/09/09,674.63,682.57,673.15,682.57,"7,613,132"
08/09/09,687.65,696.34,683.62,691.73,"9,274,789"
09/09/09,694.86,697.86,688.30,695.59,"5,527,024"
10/09/09,704.60,710.62,699.70,703.09,"6,175,104"
11/09/09,707.41,710.90,704.04,707.81,"5,663,423"
14/09/09,701.82,708.44,692.51,694.32,"5,420,440"
15/09/09,698.76,703.68,695.58,703.16,"4,418,779"
16/09/09,709.75,713.12,709.02,710.25,"5,357,390"
17/09/09,718.82,719.76,706.58,709.23,"5,674,859"
18/09/09,709.54,713.67,705.87,713.67,"8,010,460"
21/09/09,714.30,716.86,711.62,713.16,"11,669,809"
22/09/09,713.56,724.37,712.62,724.37,"8,615,546"
23/09/09,727.41,731.58,722.71,730.52,"8,122,270"
24/09/09,724.81,729.22,721.08,728.54,"7,485,200"
25/09/09,724.16,730.69,721.57,721.57,"8,049,095"
28/09/09,719.11,721.87,704.12,708.88,"5,471,155"
29/09/09,716.36,719.76,712.89,715.29,"4,179,806"
30/09/09,709.15,717.48,708.44,717.07,"4,363,363"
01/10/09,718.90,729.36,718.61,726.91,"4,752,570"
02/10/09,720.63,725.71,719.75,724.56,"4,321,340"
05/10/09,726.30,726.79,715.77,718.47,"4,084,753"
06/10/09,724.66,731.77,723.28,731.39,"5,308,501"
07/10/09,740.31,746.70,738.94,741.92,"7,820,014"
08/10/09,745.37,749.20,740.93,744.03,"7,111,298"
09/10/09,749.79,752.56,746.87,746.87,"5,748,996"
12/10/09,749.90,753.26,744.62,751.86,"4,772,935"
13/10/09,755.19,758.55,746.67,746.67,"4,942,182"
14/10/09,751.76,752.22,714.39,731.47,"8,662,588"
15/10/09,735.91,736.34,670.72,692.72,"8,334,200"
16/10/09,699.07,717.12,695.74,717.12,"5,157,761"
19/10/09,720.57,731.61,714.05,731.61,"4,549,326"
20/10/09,737.91,739.00,723.58,725.60,"6,092,211"
21/10/09,725.31,729.38,715.57,716.35,"3,747,521"
22/10/09,711.84,712.18,702.66,708.76,"2,982,748"
26/10/09,713.87,717.33,707.43,711.83,"2,275,304"
27/10/09,703.58,714.54,703.58,714.54,"3,224,473"
28/10/09,712.61,713.06,703.71,703.95,"3,570,799"
29/10/09,692.08,693.59,685.39,690.10,"3,619,908"
30/10/09,700.91,701.95,684.17,685.24,"3,666,631"
02/11/09,673.50,677.22,667.52,677.22,"2,644,065"
03/11/09,674.48,676.96,666.81,668.48,"2,929,449"
04/11/09,674.31,686.41,672.76,686.41,"3,292,471"
05/11/09,682.37,687.96,681.63,681.91,"4,194,324"
06/11/09,690.76,698.63,689.92,698.63,"3,759,165"
09/11/09,702.35,713.48,699.44,713.48,"3,056,721"
10/11/09,715.64,717.51,705.31,708.20,"4,815,440"
11/11/09,711.36,717.90,709.35,717.90,"3,544,860"
12/11/09,715.98,717.34,696.72,696.72,"3,677,932"
13/11/09,697.55,702.51,693.72,698.33,"2,901,243"
16/11/09,701.71,709.38,700.67,706.75,"2,801,177"
17/11/09,709.03,711.85,703.90,706.55,"2,701,293"
18/11/09,711.19,713.66,703.09,707.26,"2,968,949"
19/11/09,706.34,706.49,699.09,700.42,"2,794,194"
20/11/09,697.19,700.68,694.65,695.25,"2,495,317"
23/11/09,695.42,695.73,683.55,690.41,"2,353,970"
24/11/09,689.26,692.08,676.22,676.22,"2,599,854"
25/11/09,680.50,696.08,680.09,695.69,"2,771,044"
26/11/09,691.83,694.89,684.86,685.73,"2,786,352"
27/11/09,674.16,681.02,669.34,680.37,"2,864,555"
30/11/09,688.24,691.89,686.45,689.07,"2,276,585"
01/12/09,691.08,710.01,690.89,710.01,"3,907,946"
02/12/09,712.79,713.00,693.51,693.51,"3,894,923"
03/12/09,695.81,706.84,695.81,706.84,"3,141,714"
04/12/09,703.87,706.93,697.05,701.58,"2,729,728"
08/12/09,701.40,702.07,697.38,698.82,"1,968,619"
09/12/09,696.50,697.04,688.91,694.71,"2,199,193"
11/12/09,698.96,704.32,698.47,703.64,"2,563,524"
14/12/09,702.15,713.87,701.80,709.74,"2,041,691"
15/12/09,710.73,712.78,708.57,709.64,"2,398,744"
16/12/09,711.87,716.03,710.18,716.01,"2,124,709"
17/12/09,718.36,719.17,713.59,715.81,"2,591,587"
18/12/09,713.19,716.00,711.25,715.68,"2,322,666"
21/12/09,718.11,720.53,714.66,715.17,"2,102,222"
22/12/09,719.93,725.40,718.69,724.40,"1,897,270"
23/12/09,726.27,730.83,725.88,729.80,"2,138,305"
24/12/09,733.53,735.20,725.13,727.21,"1,876,955"
25/12/09,729.96,730.64,728.09,730.41,"955,598"
28/12/09,732.14,733.71,729.65,733.71,"1,052,381"
29/12/09,735.39,742.16,734.93,742.16,"1,764,471"
30/12/09,740.69,742.31,733.41,734.54,"1,804,733"
04/01/10,736.66,737.14,725.65,732.28,"2,368,700"
05/01/10,737.38,740.86,730.80,732.11,"3,028,765"
06/01/10,734.73,737.12,732.66,735.73,"3,696,388"
07/01/10,738.77,740.91,733.75,734.63,"3,693,555"
08/01/10,736.29,740.91,736.03,738.96,"2,693,634"
11/01/10,743.08,748.02,742.72,746.95,"3,186,845"
12/01/10,745.53,749.24,745.15,745.24,"3,455,469"
13/01/10,741.54,746.74,741.40,746.74,"2,487,380"
14/01/10,750.70,751.93,747.94,749.42,"3,362,113"
15/01/10,751.97,753.17,745.59,746.52,"2,917,531"
18/01/10,744.19,747.87,743.56,746.89,"2,297,262"
19/01/10,747.77,749.65,735.35,736.48,"3,736,464"
20/01/10,738.30,740.05,723.15,731.80,"3,102,223"
21/01/10,727.55,730.34,718.99,718.99,"2,375,916"
22/01/10,710.75,715.42,705.69,714.10,"2,973,500"
25/01/10,706.76,713.89,702.87,710.39,"1,790,719"
26/01/10,711.98,713.00,700.78,701.66,"2,082,713"
27/01/10,704.60,706.13,690.46,690.46,"2,239,512"
28/01/10,696.56,698.35,682.17,689.72,"2,715,577"
29/01/10,685.14,696.55,684.26,696.55,"1,927,254"
01/02/10,692.66,697.61,685.69,697.61,"1,437,522"
02/02/10,702.35,703.03,694.07,694.07,"1,640,670"
03/02/10,698.03,707.78,697.71,707.65,"2,974,513"
04/02/10,705.33,708.51,702.01,702.52,"2,319,879"
05/02/10,691.17,693.66,687.11,691.41,"1,937,909"
08/02/10,689.08,689.72,680.24,688.09,"1,810,148"
09/02/10,685.01,688.14,679.45,685.89,"1,681,303"
10/02/10,689.74,692.49,687.18,688.41,"1,798,046"
11/02/10,689.63,696.09,689.63,695.41,"1,459,589"
12/02/10,696.55,701.62,694.07,698.03,"1,411,039"
15/02/10,696.94,697.13,688.28,689.09,"995,173"
16/02/10,688.96,693.25,688.96,692.73,"1,157,174"
17/02/10,697.97,701.11,696.55,697.49,"1,638,200"
18/02/10,698.40,701.69,694.79,695.66,"1,615,855"
19/02/10,695.72,700.44,692.92,700.44,"1,270,864"
22/02/10,706.34,708.63,703.68,705.80,"1,749,834"
23/02/10,705.19,715.95,704.43,715.58,"2,873,045"
24/02/10,713.52,717.18,709.85,715.18,"2,535,993"
25/02/10,721.14,721.97,712.88,717.10,"2,326,477"
26/02/10,718.07,723.63,714.89,721.37,"2,240,814"
02/03/10,724.57,733.19,723.71,733.19,"3,198,007"
03/03/10,737.57,737.94,731.23,735.04,"3,364,864"
04/03/10,734.38,736.34,730.04,730.82,"3,597,282"
05/03/10,734.16,736.63,723.33,723.96,"3,665,675"
08/03/10,728.39,729.03,716.49,720.29,"2,468,530"
09/03/10,720.93,722.51,716.60,718.77,"2,540,873"
10/03/10,717.55,721.89,716.73,720.84,"2,117,048"
11/03/10,721.36,730.63,720.72,725.95,"2,576,953"
12/03/10,726.94,733.34,722.89,733.34,"2,467,630"
15/03/10,728.65,736.69,727.81,734.83,"2,116,650"
16/03/10,737.82,752.91,737.82,752.20,"4,542,656"
17/03/10,758.90,767.81,757.15,765.54,"6,023,227"
18/03/10,768.81,769.79,759.02,759.02,"4,127,064"
19/03/10,762.79,776.42,762.79,774.59,"4,942,644"
22/03/10,769.80,787.27,769.00,772.25,"5,372,884"
23/03/10,777.99,782.48,774.75,782.48,"3,609,994"
24/03/10,790.09,793.14,786.54,786.54,"4,362,357"
25/03/10,787.28,790.66,778.78,784.38,"2,975,538"
26/03/10,783.96,788.92,778.86,778.86,"2,732,233"
29/03/10,781.82,782.47,769.14,771.40,"2,290,243"
30/03/10,774.20,792.14,774.20,788.80,"2,891,539"
31/03/10,791.20,799.06,787.98,787.98,"2,949,879"
01/04/10,795.83,803.92,795.26,801.32,"4,838,414"
02/04/10,806.37,807.49,798.96,801.15,"4,575,749"
05/04/10,796.01,808.15,790.33,808.15,"3,450,666"
